Date,Hacks,Pessimistic/Doubtful,Banks,Selling,Market_manipulation,(De-)centralisation,Angry,ETF,Leverage,Bottom,Institutional_money,FOMO,Prediction,Adoption,Fearful/Concerned,Portfolio,FUD_theme,Whitepaper,Announcements,Technical_analysis,Flippening,Community,Investing/Trading,Euphoric/Excited,Hodling,ICO,Bearish,Going_short,Uncertain,Volume,Risk,Governance,Ban,Cheap,Short_term_trading,Fork,Progress,Shilling,Bullish,Happy,Bubble,Bots,Hopeful,Bug,Open_source,Token_economics,Security,Marketing,Bad_news,Due_diligence,Team,Partnerships,Pump_and_dump,Sad,Panicking,Listing,Regulation/Politics,Dip,Launch,FOMO_theme,Advice/Support,Rebranding,Wallet,Good_news,Problems_and_issues,Mining,Waiting,Learning,Scaling,Fees,Roadmap,Recovery,Technology,Mistrustful,Marketcap,Positive,Tax,Long_term_investing,Strategy,Competition,Whales,Correction,Stablecoin,Buying,Warning,Annoyed/Frustrated,Price,Use_case/Applications,Rumor,Scam/Fraud,Airdrop,Optimistic,Negative,scores
2020-09-24,2.0,3.0,3.0,20.0,4.0,11.0,1.0,0.0,2.0,5.0,1.0,5.0,56.0,31.0,4.0,3.0,1.0,0.0,3.0,35.0,0.0,10.0,99.0,24.0,3.0,1.0,17.0,6.0,20.0,6.0,6.0,0.0,1.0,2.0,16.0,3.0,11.0,1.0,34.0,6.0,4.0,7.0,9.0,1.0,1.0,10.0,5.0,1.0,15.0,20.0,11.0,5.0,0.0,0.0,0.0,11.0,6.0,5.0,6.0,0.0,67.0,0.0,15.0,68.0,8.0,21.0,10.0,7.0,4.0,14.0,1.0,2.0,85.0,1.0,1.0,76.0,1.0,49.0,4.0,32.0,2.0,3.0,3.0,23.0,2.0,0.0,203.0,21.0,0.0,12.0,10.0,19.0,79.0,0.0129
2020-09-25,4.0,3.0,7.0,14.0,2.0,9.0,2.0,1.0,0.0,3.0,0.0,6.0,40.0,37.0,4.0,4.0,0.0,0.0,1.0,30.0,0.0,6.0,67.0,26.0,3.0,4.0,6.0,3.0,16.0,3.0,4.0,0.0,0.0,1.0,7.0,4.0,19.0,0.0,23.0,2.0,0.0,2.0,7.0,0.0,2.0,10.0,4.0,0.0,12.0,26.0,8.0,4.0,2.0,0.0,0.0,11.0,4.0,4.0,5.0,1.0,55.0,0.0,12.0,54.0,9.0,20.0,5.0,10.0,7.0,13.0,1.0,0.0,98.0,0.0,2.0,80.0,0.0,33.0,2.0,27.0,9.0,0.0,3.0,7.0,1.0,0.0,129.0,18.0,1.0,9.0,10.0,21.0,52.0,0.148
2020-09-26,24.0,5.0,4.0,15.0,0.0,6.0,2.0,0.0,1.0,1.0,0.0,1.0,21.0,14.0,4.0,2.0,1.0,1.0,4.0,17.0,0.0,2.0,55.0,12.0,5.0,0.0,3.0,5.0,9.0,2.0,1.0,0.0,1.0,2.0,3.0,0.0,14.0,0.0,15.0,1.0,1.0,3.0,4.0,0.0,0.0,5.0,5.0,1.0,7.0,10.0,9.0,1.0,0.0,0.0,0.0,6.0,7.0,3.0,2.0,0.0,41.0,0.0,10.0,44.0,7.0,15.0,3.0,1.0,0.0,5.0,0.0,0.0,53.0,0.0,1.0,42.0,0.0,25.0,1.0,15.0,0.0,0.0,0.0,9.0,0.0,1.0,76.0,16.0,0.0,4.0,3.0,13.0,44.0,0.16652500000000003
2020-09-27,18.0,3.0,5.0,17.0,0.0,11.0,1.0,0.0,1.0,1.0,1.0,3.0,39.0,30.0,5.0,11.0,1.0,0.0,4.0,28.0,0.0,5.0,72.0,7.0,4.0,0.0,13.0,4.0,17.0,4.0,3.0,0.0,0.0,0.0,6.0,2.0,15.0,1.0,27.0,5.0,0.0,4.0,3.0,0.0,1.0,9.0,1.0,2.0,11.0,19.0,9.0,2.0,1.0,1.0,0.0,4.0,6.0,4.0,1.0,3.0,65.0,0.0,14.0,43.0,7.0,10.0,7.0,5.0,10.0,25.0,0.0,0.0,83.0,0.0,2.0,67.0,0.0,43.0,1.0,31.0,0.0,1.0,3.0,20.0,4.0,0.0,150.0,19.0,1.0,7.0,7.0,15.0,79.0,-0.17
2020-09-28,9.0,3.0,2.0,14.0,3.0,13.0,2.0,0.0,1.0,1.0,0.0,5.0,58.0,32.0,7.0,6.0,2.0,0.0,5.0,26.0,0.0,8.0,81.0,20.0,1.0,1.0,7.0,7.0,19.0,7.0,6.0,0.0,0.0,0.0,18.0,2.0,33.0,0.0,40.0,3.0,1.0,5.0,5.0,0.0,0.0,10.0,6.0,0.0,10.0,40.0,8.0,1.0,0.0,1.0,0.0,12.0,4.0,3.0,10.0,2.0,59.0,0.0,17.0,72.0,16.0,16.0,5.0,1.0,5.0,27.0,1.0,0.0,102.0,0.0,3.0,82.0,2.0,57.0,2.0,42.0,0.0,0.0,4.0,22.0,0.0,0.0,180.0,27.0,0.0,8.0,17.0,12.0,67.0,0.3326
2020-09-29,7.0,1.0,4.0,17.0,1.0,15.0,3.0,0.0,2.0,4.0,1.0,3.0,47.0,33.0,7.0,5.0,0.0,0.0,4.0,30.0,2.0,8.0,82.0,26.0,0.0,1.0,10.0,8.0,17.0,2.0,8.0,0.0,0.0,0.0,13.0,2.0,38.0,3.0,29.0,3.0,0.0,6.0,10.0,2.0,0.0,11.0,8.0,0.0,11.0,30.0,16.0,1.0,1.0,2.0,0.0,9.0,6.0,3.0,29.0,0.0,61.0,0.0,8.0,79.0,10.0,18.0,3.0,5.0,3.0,30.0,1.0,0.0,101.0,2.0,0.0,88.0,0.0,47.0,2.0,23.0,0.0,2.0,1.0,15.0,1.0,0.0,123.0,21.0,0.0,7.0,17.0,14.0,69.0,0.0
2020-09-30,2.0,0.0,1.0,5.0,0.0,6.0,1.0,0.0,0.0,0.0,0.0,2.0,42.0,25.0,6.0,2.0,1.0,0.0,3.0,22.0,1.0,4.0,52.0,8.0,2.0,2.0,2.0,0.0,21.0,3.0,4.0,0.0,0.0,1.0,5.0,1.0,24.0,1.0,24.0,4.0,1.0,6.0,5.0,1.0,1.0,6.0,5.0,0.0,9.0,25.0,14.0,0.0,0.0,1.0,0.0,13.0,8.0,1.0,9.0,0.0,50.0,0.0,12.0,74.0,2.0,24.0,3.0,6.0,1.0,21.0,0.0,0.0,80.0,1.0,4.0,54.0,1.0,43.0,9.0,18.0,1.0,1.0,2.0,14.0,2.0,0.0,104.0,15.0,0.0,8.0,7.0,9.0,59.0,0.06795000000000001
2020-10-01,1.0,3.0,7.0,12.0,8.0,15.0,3.0,1.0,1.0,1.0,1.0,5.0,57.0,42.0,6.0,5.0,6.0,4.0,5.0,21.0,0.0,6.0,93.0,28.0,1.0,9.0,11.0,6.0,24.0,5.0,5.0,0.0,0.0,0.0,4.0,2.0,34.0,3.0,44.0,4.0,0.0,8.0,2.0,0.0,3.0,1.0,6.0,2.0,17.0,30.0,17.0,2.0,0.0,1.0,1.0,8.0,11.0,0.0,4.0,1.0,60.0,0.0,20.0,80.0,13.0,58.0,5.0,7.0,6.0,39.0,1.0,0.0,132.0,1.0,9.0,101.0,0.0,38.0,3.0,41.0,5.0,0.0,3.0,12.0,4.0,1.0,166.0,24.0,1.0,6.0,15.0,25.0,83.0,0.0
2020-10-02,0.0,1.0,0.0,9.0,1.0,17.0,0.0,0.0,2.0,1.0,0.0,2.0,38.0,32.0,2.0,4.0,1.0,0.0,11.0,17.0,0.0,12.0,76.0,20.0,0.0,6.0,10.0,2.0,17.0,2.0,8.0,0.0,0.0,3.0,8.0,2.0,13.0,2.0,21.0,2.0,1.0,5.0,6.0,3.0,2.0,6.0,4.0,3.0,10.0,25.0,24.0,0.0,0.0,0.0,2.0,9.0,11.0,2.0,12.0,1.0,65.0,0.0,11.0,62.0,5.0,27.0,4.0,11.0,10.0,17.0,9.0,0.0,103.0,1.0,2.0,81.0,0.0,32.0,3.0,28.0,8.0,0.0,1.0,19.0,0.0,0.0,127.0,26.0,0.0,10.0,18.0,18.0,77.0,0.050575
2020-10-03,2.0,1.0,0.0,6.0,1.0,6.0,1.0,0.0,1.0,2.0,1.0,1.0,16.0,12.0,1.0,3.0,0.0,0.0,0.0,15.0,0.0,3.0,51.0,12.0,0.0,4.0,4.0,3.0,9.0,1.0,8.0,0.0,0.0,4.0,5.0,0.0,8.0,0.0,14.0,6.0,0.0,7.0,6.0,0.0,0.0,2.0,2.0,0.0,3.0,11.0,13.0,0.0,0.0,1.0,0.0,5.0,6.0,0.0,5.0,1.0,25.0,0.0,8.0,44.0,8.0,12.0,5.0,7.0,7.0,20.0,6.0,0.0,57.0,1.0,2.0,65.0,0.0,32.0,3.0,20.0,3.0,0.0,0.0,13.0,1.0,0.0,72.0,9.0,1.0,5.0,2.0,11.0,45.0,-0.1806
2020-10-04,0.0,1.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,24.0,15.0,0.0,3.0,0.0,0.0,0.0,20.0,0.0,2.0,36.0,9.0,0.0,2.0,4.0,1.0,12.0,5.0,3.0,0.0,0.0,1.0,8.0,4.0,15.0,1.0,13.0,4.0,0.0,5.0,4.0,0.0,0.0,2.0,1.0,0.0,10.0,6.0,15.0,2.0,1.0,0.0,1.0,3.0,4.0,1.0,5.0,0.0,23.0,0.0,7.0,32.0,7.0,5.0,0.0,3.0,1.0,11.0,3.0,0.0,49.0,0.0,2.0,53.0,0.0,36.0,0.0,19.0,2.0,0.0,1.0,11.0,1.0,0.0,68.0,13.0,0.0,7.0,5.0,8.0,40.0,-0.31845
2020-10-05,3.0,4.0,4.0,11.0,3.0,8.0,1.0,0.0,2.0,2.0,1.0,1.0,43.0,21.0,2.0,4.0,1.0,1.0,4.0,25.0,0.0,7.0,61.0,12.0,1.0,4.0,6.0,3.0,15.0,6.0,9.0,0.0,0.0,1.0,7.0,2.0,17.0,4.0,28.0,3.0,0.0,3.0,5.0,0.0,0.0,4.0,5.0,0.0,5.0,23.0,20.0,1.0,0.0,0.0,0.0,9.0,5.0,2.0,9.0,3.0,55.0,0.0,11.0,48.0,4.0,20.0,2.0,10.0,12.0,40.0,15.0,1.0,94.0,0.0,1.0,66.0,1.0,46.0,1.0,20.0,1.0,0.0,1.0,13.0,0.0,0.0,102.0,22.0,0.0,6.0,6.0,14.0,42.0,0.2394666666666667
2020-10-06,3.0,2.0,0.0,13.0,0.0,15.0,5.0,0.0,4.0,1.0,0.0,3.0,40.0,31.0,3.0,3.0,3.0,0.0,4.0,19.0,0.0,10.0,72.0,8.0,1.0,4.0,9.0,7.0,13.0,2.0,7.0,0.0,3.0,3.0,7.0,1.0,13.0,1.0,27.0,2.0,0.0,5.0,7.0,0.0,1.0,7.0,3.0,3.0,8.0,20.0,12.0,2.0,0.0,0.0,0.0,5.0,6.0,0.0,6.0,0.0,52.0,0.0,13.0,58.0,10.0,22.0,4.0,6.0,5.0,38.0,0.0,0.0,133.0,1.0,2.0,65.0,3.0,38.0,3.0,25.0,1.0,0.0,1.0,13.0,0.0,0.0,134.0,25.0,0.0,14.0,3.0,14.0,63.0,0.5859
2020-10-07,11.0,1.0,1.0,12.0,3.0,16.0,2.0,1.0,3.0,3.0,1.0,0.0,25.0,32.0,2.0,3.0,0.0,0.0,2.0,26.0,0.0,11.0,60.0,16.0,0.0,3.0,10.0,5.0,10.0,7.0,3.0,1.0,0.0,1.0,4.0,2.0,17.0,0.0,17.0,8.0,2.0,7.0,5.0,0.0,1.0,3.0,18.0,0.0,12.0,19.0,19.0,2.0,0.0,0.0,0.0,10.0,15.0,2.0,6.0,0.0,45.0,0.0,15.0,83.0,11.0,28.0,3.0,7.0,2.0,19.0,2.0,0.0,91.0,0.0,0.0,59.0,1.0,43.0,1.0,37.0,1.0,2.0,0.0,16.0,0.0,0.0,111.0,29.0,1.0,4.0,5.0,7.0,58.0,-0.14049999999999999
2020-10-08,2.0,5.0,2.0,9.0,3.0,14.0,3.0,0.0,4.0,0.0,2.0,4.0,40.0,25.0,6.0,2.0,3.0,1.0,8.0,27.0,0.0,6.0,77.0,13.0,2.0,2.0,6.0,5.0,20.0,1.0,4.0,0.0,0.0,1.0,10.0,3.0,23.0,0.0,28.0,7.0,2.0,3.0,7.0,1.0,3.0,8.0,3.0,3.0,11.0,25.0,24.0,0.0,0.0,1.0,0.0,8.0,6.0,1.0,10.0,1.0,45.0,0.0,8.0,57.0,15.0,22.0,4.0,14.0,3.0,21.0,0.0,1.0,93.0,0.0,2.0,76.0,0.0,49.0,4.0,43.0,2.0,0.0,1.0,13.0,0.0,0.0,111.0,15.0,1.0,8.0,7.0,23.0,72.0,0.0
2020-10-09,3.0,0.0,2.0,11.0,2.0,14.0,2.0,0.0,2.0,1.0,1.0,4.0,42.0,40.0,6.0,3.0,1.0,0.0,5.0,34.0,0.0,13.0,71.0,19.0,3.0,1.0,6.0,1.0,22.0,10.0,7.0,0.0,0.0,2.0,1.0,0.0,24.0,1.0,32.0,2.0,2.0,1.0,8.0,4.0,2.0,6.0,2.0,2.0,11.0,23.0,17.0,1.0,0.0,1.0,0.0,6.0,9.0,2.0,7.0,1.0,58.0,1.0,9.0,68.0,12.0,18.0,3.0,12.0,2.0,18.0,1.0,2.0,104.0,0.0,3.0,92.0,0.0,37.0,0.0,55.0,2.0,0.0,7.0,16.0,2.0,0.0,111.0,28.0,1.0,9.0,3.0,25.0,89.0,-0.123475
2020-10-10,0.0,4.0,5.0,14.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,38.0,16.0,0.0,1.0,0.0,0.0,2.0,23.0,0.0,4.0,54.0,19.0,1.0,4.0,4.0,4.0,18.0,2.0,5.0,0.0,0.0,2.0,2.0,0.0,9.0,1.0,26.0,4.0,0.0,7.0,2.0,1.0,0.0,1.0,2.0,0.0,7.0,18.0,10.0,2.0,1.0,1.0,0.0,6.0,3.0,2.0,4.0,0.0,31.0,0.0,7.0,42.0,2.0,14.0,2.0,5.0,2.0,12.0,1.0,0.0,49.0,0.0,3.0,62.0,0.0,40.0,1.0,20.0,0.0,0.0,0.0,17.0,0.0,0.0,128.0,12.0,0.0,5.0,0.0,13.0,37.0,0.06613333333333334
2020-10-11,1.0,8.0,1.0,11.0,0.0,6.0,4.0,0.0,0.0,3.0,1.0,1.0,38.0,7.0,1.0,6.0,0.0,1.0,1.0,14.0,0.0,8.0,53.0,13.0,0.0,4.0,4.0,2.0,20.0,5.0,2.0,0.0,0.0,2.0,5.0,3.0,9.0,0.0,25.0,3.0,1.0,4.0,6.0,1.0,0.0,4.0,2.0,1.0,5.0,18.0,14.0,1.0,0.0,2.0,0.0,2.0,5.0,1.0,8.0,0.0,35.0,0.0,13.0,43.0,0.0,14.0,4.0,1.0,0.0,5.0,0.0,0.0,55.0,1.0,3.0,49.0,0.0,27.0,1.0,31.0,0.0,1.0,1.0,10.0,0.0,0.0,91.0,15.0,2.0,7.0,3.0,13.0,70.0,0.04293333333333336
2020-10-12,0.0,2.0,3.0,14.0,0.0,7.0,4.0,0.0,0.0,2.0,3.0,3.0,66.0,26.0,0.0,7.0,0.0,0.0,13.0,49.0,1.0,13.0,93.0,21.0,5.0,0.0,8.0,3.0,23.0,11.0,4.0,0.0,0.0,2.0,7.0,2.0,38.0,0.0,51.0,6.0,0.0,3.0,12.0,1.0,0.0,4.0,3.0,3.0,18.0,28.0,16.0,0.0,0.0,1.0,0.0,11.0,34.0,8.0,34.0,2.0,60.0,1.0,10.0,98.0,14.0,22.0,4.0,8.0,7.0,10.0,1.0,0.0,118.0,0.0,4.0,102.0,0.0,48.0,1.0,48.0,1.0,2.0,0.0,13.0,1.0,0.0,211.0,23.0,2.0,5.0,2.0,27.0,72.0,0.01630000000000001
2020-10-13,0.0,4.0,2.0,21.0,3.0,7.0,2.0,0.0,2.0,4.0,1.0,3.0,48.0,34.0,3.0,3.0,1.0,1.0,5.0,23.0,0.0,9.0,75.0,28.0,4.0,2.0,2.0,1.0,21.0,2.0,6.0,0.0,2.0,2.0,7.0,0.0,26.0,1.0,33.0,2.0,1.0,3.0,4.0,0.0,0.0,4.0,0.0,3.0,14.0,20.0,8.0,1.0,0.0,0.0,0.0,18.0,19.0,2.0,12.0,0.0,42.0,2.0,11.0,69.0,8.0,21.0,6.0,10.0,6.0,7.0,1.0,0.0,87.0,1.0,4.0,84.0,0.0,45.0,2.0,30.0,0.0,0.0,1.0,16.0,1.0,0.0,151.0,21.0,0.0,6.0,1.0,35.0,59.0,-0.0258
2020-10-14,2.0,6.0,3.0,17.0,6.0,12.0,2.0,0.0,2.0,2.0,5.0,3.0,60.0,49.0,1.0,9.0,1.0,0.0,6.0,27.0,1.0,17.0,84.0,32.0,3.0,3.0,8.0,1.0,15.0,4.0,2.0,0.0,0.0,1.0,7.0,2.0,29.0,2.0,32.0,5.0,2.0,3.0,7.0,0.0,0.0,2.0,6.0,0.0,11.0,29.0,18.0,0.0,0.0,1.0,0.0,14.0,13.0,0.0,13.0,0.0,45.0,0.0,19.0,84.0,12.0,22.0,3.0,11.0,6.0,20.0,1.0,0.0,136.0,0.0,8.0,116.0,1.0,45.0,2.0,59.0,0.0,0.0,1.0,16.0,0.0,0.0,156.0,32.0,0.0,9.0,2.0,30.0,73.0,-0.20564999999999997
2020-10-15,1.0,1.0,1.0,14.0,0.0,8.0,3.0,0.0,2.0,2.0,2.0,3.0,41.0,35.0,2.0,6.0,0.0,1.0,2.0,19.0,1.0,7.0,70.0,29.0,1.0,2.0,9.0,4.0,24.0,5.0,3.0,0.0,0.0,1.0,6.0,2.0,20.0,1.0,31.0,6.0,1.0,4.0,6.0,1.0,0.0,6.0,4.0,3.0,16.0,21.0,16.0,1.0,0.0,1.0,0.0,13.0,27.0,0.0,12.0,1.0,53.0,0.0,8.0,87.0,17.0,15.0,2.0,8.0,6.0,15.0,1.0,0.0,99.0,0.0,6.0,104.0,0.0,41.0,8.0,46.0,5.0,2.0,2.0,17.0,3.0,0.0,136.0,36.0,0.0,13.0,5.0,33.0,86.0,-0.296
2020-10-16,1.0,2.0,0.0,10.0,2.0,10.0,3.0,0.0,0.0,1.0,1.0,2.0,37.0,21.0,3.0,5.0,0.0,0.0,4.0,28.0,0.0,6.0,89.0,13.0,1.0,4.0,9.0,3.0,15.0,6.0,6.0,0.0,0.0,1.0,11.0,0.0,16.0,0.0,22.0,3.0,0.0,6.0,5.0,1.0,1.0,5.0,8.0,0.0,17.0,22.0,9.0,0.0,0.0,0.0,1.0,8.0,8.0,1.0,5.0,2.0,40.0,0.0,7.0,72.0,7.0,17.0,1.0,3.0,0.0,18.0,1.0,0.0,75.0,0.0,2.0,57.0,2.0,31.0,3.0,42.0,0.0,1.0,2.0,16.0,1.0,0.0,141.0,28.0,1.0,7.0,2.0,19.0,53.0,-0.085
2020-10-17,2.0,1.0,1.0,6.0,1.0,4.0,1.0,0.0,2.0,1.0,3.0,1.0,35.0,24.0,1.0,3.0,1.0,0.0,0.0,12.0,0.0,2.0,49.0,12.0,1.0,0.0,13.0,0.0,17.0,2.0,1.0,0.0,0.0,0.0,6.0,1.0,7.0,2.0,21.0,4.0,0.0,1.0,3.0,1.0,1.0,2.0,3.0,1.0,10.0,11.0,10.0,1.0,1.0,1.0,0.0,5.0,1.0,3.0,2.0,0.0,35.0,0.0,7.0,44.0,4.0,15.0,4.0,4.0,2.0,5.0,2.0,0.0,49.0,0.0,0.0,44.0,0.0,20.0,2.0,16.0,0.0,0.0,0.0,9.0,0.0,0.0,68.0,18.0,0.0,11.0,1.0,10.0,39.0,0.5243
2020-10-18,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,25.0,13.0,0.0,4.0,0.0,0.0,2.0,10.0,0.0,5.0,38.0,8.0,2.0,1.0,2.0,0.0,5.0,6.0,6.0,0.0,0.0,1.0,5.0,1.0,8.0,0.0,15.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,3.0,10.0,7.0,0.0,0.0,0.0,0.0,4.0,2.0,2.0,6.0,0.0,34.0,0.0,2.0,39.0,6.0,6.0,2.0,3.0,3.0,4.0,0.0,1.0,42.0,0.0,2.0,54.0,0.0,14.0,5.0,17.0,1.0,0.0,1.0,11.0,2.0,0.0,54.0,14.0,1.0,2.0,2.0,15.0,29.0,0.005733333333333331
2020-10-19,2.0,2.0,2.0,7.0,1.0,2.0,3.0,0.0,4.0,0.0,2.0,4.0,44.0,32.0,2.0,3.0,2.0,0.0,2.0,20.0,0.0,8.0,57.0,13.0,2.0,2.0,3.0,2.0,16.0,2.0,1.0,0.0,0.0,1.0,6.0,5.0,15.0,0.0,31.0,2.0,1.0,1.0,5.0,0.0,0.0,7.0,2.0,1.0,10.0,18.0,7.0,2.0,0.0,0.0,0.0,9.0,6.0,4.0,6.0,0.0,29.0,0.0,5.0,41.0,6.0,19.0,1.0,8.0,1.0,14.0,0.0,0.0,82.0,0.0,3.0,67.0,0.0,37.0,3.0,33.0,2.0,0.0,0.0,7.0,0.0,0.0,117.0,20.0,0.0,7.0,3.0,17.0,55.0,0.0
2020-10-20,0.0,3.0,0.0,15.0,1.0,8.0,1.0,0.0,0.0,1.0,1.0,1.0,53.0,21.0,0.0,7.0,0.0,0.0,2.0,27.0,0.0,6.0,69.0,17.0,4.0,1.0,12.0,3.0,10.0,5.0,2.0,0.0,0.0,0.0,7.0,0.0,25.0,0.0,23.0,4.0,0.0,5.0,5.0,0.0,1.0,6.0,4.0,2.0,9.0,18.0,10.0,3.0,0.0,0.0,0.0,1.0,3.0,2.0,17.0,0.0,42.0,0.0,4.0,45.0,5.0,15.0,6.0,6.0,4.0,7.0,1.0,1.0,69.0,0.0,5.0,60.0,0.0,36.0,1.0,20.0,2.0,0.0,0.0,20.0,3.0,0.0,157.0,20.0,0.0,5.0,3.0,14.0,53.0,-0.21075
2020-10-21,2.0,5.0,4.0,20.0,5.0,18.0,10.0,0.0,1.0,3.0,0.0,3.0,107.0,51.0,6.0,11.0,2.0,2.0,8.0,52.0,2.0,10.0,139.0,43.0,3.0,1.0,21.0,7.0,26.0,22.0,7.0,0.0,0.0,3.0,8.0,4.0,23.0,1.0,81.0,6.0,1.0,6.0,21.0,0.0,0.0,7.0,8.0,1.0,25.0,36.0,14.0,4.0,0.0,3.0,0.0,12.0,8.0,8.0,8.0,1.0,83.0,0.0,15.0,91.0,11.0,24.0,11.0,9.0,2.0,20.0,0.0,0.0,112.0,2.0,4.0,155.0,0.0,58.0,2.0,67.0,0.0,1.0,3.0,35.0,1.0,0.0,264.0,26.0,1.0,14.0,3.0,32.0,93.0,0.02446666666666668
2020-10-22,3.0,2.0,0.0,22.0,6.0,14.0,6.0,0.0,3.0,3.0,2.0,8.0,76.0,34.0,1.0,5.0,0.0,0.0,5.0,59.0,0.0,4.0,137.0,30.0,1.0,6.0,8.0,5.0,29.0,13.0,7.0,1.0,0.0,3.0,15.0,3.0,14.0,0.0,55.0,9.0,1.0,1.0,11.0,1.0,1.0,4.0,13.0,3.0,20.0,31.0,17.0,2.0,1.0,1.0,0.0,9.0,9.0,11.0,7.0,6.0,72.0,0.0,16.0,59.0,9.0,18.0,8.0,7.0,0.0,14.0,1.0,0.0,89.0,0.0,4.0,146.0,0.0,43.0,4.0,52.0,0.0,1.0,0.0,28.0,1.0,0.0,241.0,16.0,0.0,6.0,3.0,23.0,83.0,0.20443333333333336
2020-10-23,2.0,2.0,0.0,12.0,6.0,4.0,3.0,1.0,4.0,0.0,0.0,4.0,55.0,28.0,1.0,3.0,1.0,0.0,4.0,29.0,0.0,3.0,72.0,16.0,1.0,2.0,5.0,6.0,23.0,6.0,2.0,0.0,1.0,2.0,8.0,0.0,13.0,1.0,43.0,3.0,3.0,5.0,3.0,0.0,1.0,8.0,1.0,1.0,12.0,26.0,5.0,2.0,0.0,0.0,0.0,9.0,4.0,6.0,3.0,1.0,46.0,0.0,12.0,66.0,3.0,16.0,3.0,6.0,2.0,11.0,2.0,0.0,77.0,0.0,3.0,79.0,1.0,39.0,1.0,38.0,1.0,0.0,1.0,16.0,0.0,0.0,137.0,24.0,0.0,6.0,2.0,20.0,57.0,0.0
2020-10-24,0.0,1.0,1.0,12.0,0.0,8.0,3.0,0.0,0.0,2.0,2.0,1.0,49.0,23.0,2.0,8.0,1.0,2.0,2.0,15.0,1.0,4.0,65.0,5.0,2.0,2.0,6.0,1.0,17.0,3.0,4.0,0.0,0.0,3.0,4.0,1.0,8.0,2.0,36.0,2.0,2.0,5.0,3.0,2.0,0.0,1.0,5.0,0.0,9.0,11.0,8.0,0.0,0.0,1.0,0.0,1.0,5.0,1.0,1.0,0.0,42.0,0.0,9.0,40.0,11.0,14.0,4.0,4.0,2.0,8.0,2.0,0.0,70.0,0.0,2.0,65.0,0.0,29.0,1.0,54.0,2.0,2.0,0.0,11.0,2.0,0.0,108.0,20.0,0.0,9.0,1.0,20.0,80.0,0.0
2020-10-25,1.0,0.0,4.0,8.0,0.0,4.0,2.0,0.0,1.0,1.0,4.0,5.0,37.0,20.0,1.0,8.0,0.0,1.0,1.0,15.0,0.0,8.0,63.0,18.0,1.0,0.0,2.0,1.0,16.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,26.0,2.0,0.0,3.0,7.0,0.0,0.0,1.0,1.0,1.0,4.0,14.0,5.0,0.0,0.0,2.0,0.0,3.0,4.0,0.0,3.0,0.0,39.0,0.0,8.0,36.0,3.0,18.0,2.0,5.0,2.0,7.0,1.0,0.0,55.0,0.0,1.0,66.0,0.0,30.0,3.0,28.0,0.0,0.0,2.0,12.0,2.0,0.0,79.0,16.0,0.0,9.0,3.0,13.0,48.0,-0.22455
2020-10-27,4.0,5.0,11.0,15.0,1.0,5.0,3.0,0.0,0.0,3.0,0.0,5.0,51.0,29.0,1.0,6.0,0.0,0.0,7.0,38.0,0.0,3.0,76.0,14.0,2.0,0.0,15.0,4.0,17.0,3.0,3.0,0.0,0.0,1.0,10.0,1.0,18.0,2.0,31.0,4.0,0.0,4.0,6.0,1.0,0.0,4.0,5.0,0.0,7.0,24.0,15.0,0.0,1.0,0.0,0.0,2.0,8.0,7.0,13.0,3.0,50.0,0.0,9.0,59.0,5.0,13.0,5.0,6.0,1.0,13.0,1.0,4.0,83.0,1.0,2.0,80.0,0.0,43.0,2.0,29.0,3.0,0.0,0.0,19.0,1.0,2.0,132.0,14.0,0.0,7.0,3.0,13.0,78.0,-0.13392500000000002
2020-10-28,1.0,1.0,10.0,12.0,4.0,10.0,1.0,0.0,1.0,4.0,3.0,1.0,66.0,22.0,2.0,6.0,0.0,0.0,0.0,46.0,0.0,20.0,106.0,8.0,4.0,5.0,15.0,9.0,21.0,5.0,7.0,0.0,0.0,0.0,11.0,6.0,12.0,0.0,47.0,4.0,0.0,0.0,5.0,1.0,1.0,2.0,8.0,2.0,7.0,21.0,16.0,3.0,0.0,0.0,0.0,5.0,8.0,1.0,7.0,0.0,48.0,0.0,12.0,45.0,10.0,24.0,6.0,6.0,0.0,18.0,0.0,1.0,76.0,0.0,4.0,80.0,0.0,27.0,1.0,39.0,1.0,0.0,1.0,17.0,2.0,0.0,180.0,15.0,1.0,9.0,5.0,21.0,69.0,0.0129
